Unnamed: 0,question_id,question_text,topic,answer_item_1,answer_item_2,answer_item_3,answer_item_4,answer_item_5,answer_item_6,answer_item_7,answer_item_8,answer_item_9
166,167,"['success', 'read', 'organ', 'newspap', 'readi', 'involv']",['psycholog'],"['home', 'clear', 'yet', 'six', 'break', 'serv', 'either', 'contain', 'spring', 'everi', 'marriag', 'bank', 'necessari', 'none', 'parti', 'ask', 'exactli', 'control', 'system', 'busi', 'noth', 'last', 'pas']","['idea', 'educ', 'bear', 'away', 'evid', 'option', 'suddenli', 'rememb', 'save', 'second', 'usual', 'care', 'morn', 'final']","['improv', 'thu', 'law', 'hard', 'inform', 'insid']","['ahead', 'court', 'center', 'decad', 'imagin', 'entir', 'major', 'citizen', 'share', 'articl', 'woman', 'cover', 'budget', 'heavi', 'analysi', 'start', 'whose', 'medic']","['beyond', 'free', 'medic', 'full', 'fire', 'comput', 'tough', 'fine', 'senior', 'around', 'need', 'carri']","['individu', 'tabl', 'measur', 'court', 'list']","['specif', 'race', 'mayb', 'fact', 'especi', 'hold', 'food', 'howev', 'yeah', 'price', 'final', 'race', 'close', 'eight', 'sport', 'claim', 'shoulder']",,
167,168,"['seat', 'contain', 'add', 'foreign', 'voic', 'attent', 'share', 'long']","['climat', 'chang']","['road', 'intern', 'societi', 'adult', 'thing', 'assum', 'everybodi']","['add', 'act', 'find', 'recent', 'congress']","['play', 'presid', 'respons', 'institut', 'centuri', 'tabl', 'spend', 'kind', 'within', 'note', 'chang', 'person', 'trial', 'histori']","['audienc', 'happen', 'instead', 'success', 'arm', 'purpos', 'minut', 'sign', 'citi', 'south']","['gun', 'govern', 'unit', 'physic', 'term', 'special', 'figur', 'toward', 'start', 'collect', 'economi', 'confer', 'sometim', 'space', 'someth', 'wear', 'kitchen']","['entir', 'practic', 'yeah', 'run', 'fact', 'wall', 'street', 'sometim', 'offer']",,,
168,169,"['relat', 'push', 'matter', 'truth', 'father', 'continu', 'sort', 'act', 'hope', 'practic', 'ask', 'sure']","['environment', 'scienc']","['interview', 'upon', 'determin', 'situat', 'messag', 'forc', 'end', 'get', 'area', 'main', 'approach', 'catch']","['everybodi', 'individu', 'benefit', 'citi', 'comput', 'chair', 'number', 'board', 'thing']","['back', 'treatment', 'signific', 'best', 'growth', 'seri', 'spend', 'worri', 'rock', 'attack', 'test', 'charg', 'ground', 'sometim', 'water', 'civil', 'board', 'four']",,,,,,
169,170,"['skill', 'mr', 'unit', 'area', 'loss', 'exist', 'develop']","['career', 'develop']","['build', 'born', 'letter', 'manag', 'would', 'caus']","['father', 'half', 'hold', 'materi', 'seat', 'husband', 'offic', 'execut', 'cost', 'rather']","['head', 'area', 'make', 'window', 'serv', 'air', 'rest', 'languag', 'concern', 'keep', 'good']",,,,,,
170,171,"['finish', 'read', 'trip', 'feel', 'throw', 'claim', 'meet', 'stand', 'feel', 'western', 'clearli', 'practic', 'chang']",['entrepreneurship'],"['ahead', 'age']","['miss', 'friend', 'contain', 'question', 'attack', 'anoth', 'loss', 'west', 'chair', 'wonder', 'presid', 'world', 'similar', 'sen', 'affect', 'fund', 'posit', 'exist', 'guess', 'program', 'rich', 'product', 'throw', 'also', 'state', 'question']","['write', 'troubl', 'thank']",,,,,,
171,172,"['pressur', 'build', 'qualiti', 'soldier', 'articl', 'happi', 'audienc', 'especi', 'onto', 'none', 'mr', 'main', 'seek', 'product']","['person', 'financ']","['score', 'part', 'materi', 'structur', 'republican']","['news', 'law', 'creat', 'school', 'campaign', 'reason', 'tree', 'region', 'first', 'leav', 'long', 'kind', 'live', 'treatment', 'statement', 'sometim', 'howev', 'prove', 'enough', 'receiv', 'accept']","['somebodi', 'live', 'pressur', 'everyth', 'differ', 'impact', 'think', 'add', 'well', 'north', 'chanc', 'follow', 'boy', 'believ', 'attorney']","['recent', 'give', 'societi', 'enough', 'evid', 'even', 'box', 'trial', 'buy', 'everi', 'develop', 'bag', 'price', 'attorney', 'parent']","['tree', 'enough', 'goal']","['seem', 'specif', 'pretti', 'provid', 'maintain', 'someth', 'upon', 'car', 'writer', 'ever', 'hair', 'war', 'act', 'thousand', 'sen']","['year', 'behavior', 'tabl', 'billion', 'specif', 'nation', 'maintain', 'theori', 'manag', 'end', 'reveal', 'magazin', 'radio', 'three']","['run', 'candid', 'whether', 'mission', 'event', 'describ', 'rock', 'possibl', 'real', 'process', 'recent', 'increas', 'onto', 'particular', 'pull', 'organ', 'bodi']","['garden', 'seat', 'respons', 'properti', 'actual', 'may', 'stori', 'success', 'sen', 'exactli', 'use', 'head', 'would', 'walk', 'debat', 'style']"
172,173,"['produc', 'creat', 'exampl', 'capit', 'pictur', 'spend', 'new', 'argu', 'despit', 'agenc', 'caus']",['cybersecur'],"['social', 'move', 'staff', 'green']","['event', 'bill', 'exampl', 'thing', 'low', 'per', 'behavior', 'guess']","['famili', 'mother', 'hair', 'senior', 'former', 'particular', 'particularli', 'leav', 'like', 'collect', 'compar', 'claim', 'red']","['respons', 'daughter', 'earli', 'modern', 'treatment']",,,,,
173,174,"['break', 'professor', 'plant', 'bad', 'side', 'audienc', 'leave']",['cybersecur'],"['popular', 'thu', 'wish', 'three', 'event', 'today', 'south', 'thousand', 'bill', 'anoth', 'piec']","['expert', 'fear', 'bear', 'decid', 'yet', 'singl', 'field', 'famili', 'three', 'coach', 'presid', 'risk', 'poor', 'organ', 'eat', 'doctor', 'last', 'fli', 'note', 'el']","['organ', 'morn', 'manag', 'might', 'religi']","['right', 'action', 'decad', 'onto', 'effect', 'must', 'adult', 'rais', 'ground', 'learn', 'sure', 'knowledg', 'present', 'glass', 'accept', 'somebodi', 'heavi', 'poor']","['choos', 'kid', 'differ', 'dark', 'less', 'rich', 'event']","['think', 'wind', 'list', 'pressur', 'languag', 'necessari', 'fill', 'win', 'rais']","['thousand', 'prevent', 'support', 'record', 'break', 'although', 'need', 'red', 'serv', 'materi']","['readi', 'play', 'attack', 'famili', 'sever', 'televis', 'home', 'year', 'avail', 'yard', 'record', 'spend', 'babi', 'step', 'requir', 'factor', 'western', 'spend', 'draw', 'other', 'fill', 'expert']",
174,175,"['southern', 'requir', 'ye', 'last', 'attorney', 'blue', 'billion', 'behavior', 'age']",['sociolog'],"['hour', 'product', 'tv', 'land', 'societi', 'man', 'seriou', 'book', 'fish', 'explain']","['eight', 'pictur', 'face', 'militari', 'outsid']","['may', 'seem', 'spend', 'militari', 'exactli', 'attack', 'reveal', 'eye', 'dark', 'role', 'thing', 'economi', 'health', 'begin', 'produc']","['scienc', 'even', 'develop', 'ahead', 'offic', 'meet', 'water', 'common', 'unit', 'action', 'medium']","['secur', 'everi', 'line', 'stock', 'heavi', 'institut', 'toward', 'open', 'part', 'stock']","['player', 'part', 'cold', 'rich', 'although', 'coach', 'mayb', 'collect', 'step', 'beat', 'simpl']","['seek', 'issu', 'must', 'bed', 'happen', 'lawyer', 'bad', 'fli', 'difficult', 'admit', 'energi', 'sinc', 'success', 'center', 'sure', 'soon', 'alon', 'million', 'accord', 'cours']",,
175,176,"['howev', 'southern', 'team', 'natur', 'black', 'scene', 'benefit', 'recogn']",['blockchain'],"['fish', 'child', 'nearli', 'bag', 'treatment', 'becom', 'night', 'laugh', 'effect', 'leader', 'open', 'organ', 'reach']","['top', 'especi', 'compar', 'final', 'allow', 'articl', 'experi', 'fund', 'health', 'commerci']","['rememb', 'also', 'custom', 'debat', 'show', 'role', 'order', 'build', 'use', 'ga', 'babi', 'leg']","['page', 'ball', 'mani', 'mother', 'someon', 'owner', 'music', 'futur', 'maintain', 'practic', 'rather', 'threat', 'crime', 'social', 'creat', 'insid', 'store', 'listen', 'seri', 'number', 'fund', 'cultur']",,,,,
176,177,"['question', 'month', 'method', 'bill', 'final', 'huge', 'live']","['climat', 'chang']","['million', 'best', 'interest', 'open', 'someth', 'draw', 'month', 'reach', 'give', 'skill', 'town', 'everyth', 'approach']","['pick', 'great', 'financi', 'talk', 'nation', 'woman', 'tough', 'democrat', 'voic', 'paper', 'use', 'futur']","['attorney', 'natur', 'movement', 'impact']","['watch', 'rate', 'relat', 'front', 'certainli', 'ahead', 'analysi', 'low', 'woman']","['fine', 'life', 'vote', 'record', 'boy', 'order', 'morn', 'especi', 'plan', 'drop', 'today', 'almost', 'describ', 'keep']","['figur', 'risk', 'record', 'idea', 'risk', 'list', 'tonight', 'goal', 'person', 'theori', 'condit', 'commerci', 'abil']","['way', 'treat', 'bank', 'pas', 'receiv', 'pas', 'final', 'includ', 'end', 'either']",,
177,178,"['time', 'behavior', 'custom', 'hot', 'make', 'street', 'tri', 'voic', 'collect', 'import', 'intern', 'debat']","['person', 'financ']","['report', 'quickli', 'group', 'state', 'best', 'attorney', 'partner', 'approach', 'enjoy', 'best', 'price', 'floor']","['reveal', 'world', 'secur', 'produc', 'mr', 'way', 'bad', 'pull']","['posit', 'heart', 'amount', 'societi', 'never', 'win', 'avail', 'first', 'put', 'player', 'report', 'realiz', 'stage', 'fish', 'elect', 'run', 'event', 'radio']","['care', 'know', 'set', 'recent', 'work', 'seek', 'parent', 'stage', 'person', 'among', 'share']","['contain', 'trial', 'discus', 'memori', 'usual', 'son', 'may', 'treat', 'oil', 'share', 'inform', 'heavi', 'pretti', 'son', 'environ']","['fire', 'stuff', 'cultur', 'support', 'sing', 'modern', 'hear', 'marriag', 'tradit', 'first', 'former']",,,
178,179,"['movement', 'servic', 'morn', 'play', 'happi', 'produc']","['data', 'scienc']","['rise', 'win', 'ahead', 'occur', 'design', 'offer', 'test', 'court']","['even', 'agenc', 'cover', 'box', 'one', 'offer', 'front', 'use', 'find', 'lead', 'next', 'sign', 'medic']","['situat', 'mind', 'pick', 'final', 'challeng', 'first', 'peopl', 'know', 'pretti', 'someth', 'life', 'cover', 'hair', 'reflect', 'real', 'purpos', 'compar', 'seek']","['book', 'fli', 'guy', 'role', 'matter', 'age', 'stori', 'station', 'littl', 'choic', 'perform', 'turn']","['condit', 'lead', 'whole', 'democrat', 'pattern']","['stock', 'realiti', 'final', 'pictur', 'oil', 'natur', 'third', 'admit', 'thu', 'see', 'fund', 'eat', 'color', 'resourc', 'run', 'across', 'phone', 'drive', 'option', 'rule', 'agenc', 'top', 'specif', 'allow']","['especi', 'valu', 'project', 'prove', 'per', 'guy', 'rule', 'feder', 'outsid', 'babi', 'white', 'top', 'ga']",,
179,180,"['realli', 'guess', 'ye', 'head', 'challeng', 'move', 'singl']",['sociolog'],"['respons', 'earli', 'score', 'identifi', 'leave', 'instead', 'societi', 'process', 'worri', 'profession', 'beyond', 'rais', 'world', 'record', 'usual', 'determin']","['intern', 'white', 'popul', 'process', 'major']","['young', 'success', 'design', 'scientist', 'option', 'fine']","['accept', 'shake', 'often', 'cut', 'govern']","['ground', 'chanc', 'clear', 'thu', 'local', 'present', 'treatment', 'add', 'govern', 'serv', 'nation', 'gener', 'base', 'interest', 'go', 'almost', 'skin', 'statement', 'travel']","['subject', 'think', 'pattern', 'choic', 'yard', 'particular', 'certainli', 'stage', 'center', 'differ', 'pick', 'drop', 'food', 'heavi', 'across', 'posit']","['trade', 'american', 'move', 'window', 'listen', 'mother', 'make', 'gun', 'blood', 'former', 'produc', 'deal', 'natur', 'particularli']","['meet', 'televis', 'son', 'necessari', 'peopl', 'save', 'ring', 'use', 'none', 'meet', 'blood', 'parent', 'spring']","['along', 'includ', 'type', 'respons', 'whole', 'administr', 'gener', 'religi', 'art', 'enter', 'collect', 'understand', 'travel', 'one', 'invest', 'hope', 'describ']"
180,181,"['activ', 'make', 'confer', 'east', 'start', 'mr', 'hair', 'increas']",['educ'],"['buy', 'exactli', 'market']","['skin', 'forget', 'occur', 'form', 'matter', 'race', 'trip', 'middl']","['record', 'develop', 'expect', 'cell', 'push', 'less', 'televis', 'strategi', 'lose', 'add']","['soon', 'team', 'difficult', 'success', 'father', 'world', 'sure', 'child', 'music', 'eye', 'sport', 'alway', 'produc', 'billion', 'knowledg']","['firm', 'teacher', 'stage', 'parti', 'project', 'amount', 'secur']","['toward', 'fast', 'toward', 'offer', 'discus', 'centuri', 'major', 'still', 'realli', 'dinner', 'leg', 'respons', 'howev', 'section']",,,
181,182,"['senior', 'anim', 'imag', 'magazin', 'health', 'adult', 'data']",['blockchain'],"['administr', 'other', 'second', 'current', 'design', 'local', 'ten', 'marriag', 'lose', 'treat', 'servic', 'tough', 'without', 'author', 'tonight', 'job']","['truth', 'forget', 'professor', 'paint', 'expert', 'pretti']","['polici', 'stori', 'total', 'hous', 'play', 'dark', 'anim', 'prepar', 'arm', 'allow']","['sound', 'rise', 'defens', 'west', 'quickli', 'inde', 'husband', 'middl', 'top', 'civil', 'outsid', 'much', 'babi']","['surfac', 'languag', 'along', 'realli', 'fund', 'yard', 'share', 'ever', 'trip']","['stop', 'pick', 'worri', 'movi']","['candid', 'capit', 'method', 'arm', 'adult', 'administr', 'along', 'camera', 'land', 'individu', 'option', 'deep', 'cultur', 'environ', 'hot', 'administr', 'visit', 'program', 'center', 'capit', 'paper', 'candid', 'exampl', 'knowledg']","['imagin', 'meet', 'repres', 'democrat', 'train', 'differ', 'truth', 'term']","['spend', 'beyond', 'knowledg', 'despit', 'result', 'read', 'never', 'point', 'perform', 'near', 'environ', 'number', 'defens', 'technolog', 'sit', 'method', 'variou', 'west']"
182,183,"['firm', 'human', 'floor', 'mayb', 'along', 'admit', 'western', 'citizen', 'simpl', 'foreign', 'time']","['climat', 'chang']","['agent', 'caus', 'summer', 'learn', 'wear', 'control', 'mr', 'share', 'particip', 'husband', 'lot', 'abl', 'eye', 'end', 'must', 'back', 'court', 'prove', 'toward', 'area', 'kind', 'tonight', 'much']","['back', 'home', 'end', 'billion', 'seven', 'top', 'thing', 'mind', 'alon', 'oil', 'film', 'call', 'centuri']","['languag', 'tax', 'polic', 'five', 'sometim', 'blue', 'leader', 'staff']","['big', 'never', 'front', 'noth', 'truth', 'must']","['govern', 'site']",,,,
183,184,"['alon', 'step', 'head', 'mother', 'room', 'step', 'behavior', 'much', 'pictur', 'teacher']",['educ'],"['leave', 'seri', 'next', 'open', 'good', 'interview', 'plan', 'card', 'appear', 'teach']","['custom', 'ground', 'small', 'put', 'play', 'pm', 'matter', 'night', 'senior', 'bar', 'foot', 'offic']","['sea', 'discus', 'forc', 'add', 'consid', 'truth', 'partner', 'enjoy', 'remain', 'research', 'intern']","['leav', 'ok', 'find', 'action']","['develop', 'staff', 'respons', 'mother', 'famili', 'beyond', 'mention', 'hotel', 'month', 'involv', 'mother', 'think', 'truth', 'sign', 'pm', 'trial', 'end', 'movi', 'continu']",,,,
184,185,"['poor', 'rais', 'research', 'half', 'six', 'meet', 'writer']",['histori'],"['commun', 'wait', 'respons', 'board', 'race', 'behind', 'stay', 'war', 'offic', 'stuff', 'worri', 'result', 'financi', 'dream', 'agenc', 'score', 'present', 'trade']","['network', 'later', 'product', 'ok', 'suffer', 'walk', 'meet', 'take', 'plan', 'professor', 'whose', 'colleg', 'receiv', 'countri']","['avail', 'intern', 'respons', 'light', 'pm', 'skin', 'experi', 'economi', 'usual', 'option', 'skill', 'cost', 'agreement', 'color', 'million']","['repres', 'whose', 'hit', 'east', 'plan', 'talk', 'lose', 'pretti', 'least', 'strong', 'challeng']","['low', 'respons', 'matter', 'meet', 'almost', 'posit', 'back', 'need', 'product', 'five', 'technolog', 'concern', 'throw', 'smile', 'product', 'lose', 'messag', 'finish', 'level', 'peac', 'societi', 'live']","['around', 'push', 'save', 'give', 'safe', 'noth', 'sport', 'repres', 'edg', 'drive', 'involv', 'especi', 'choic']",,,
185,186,"['perform', 'support', 'subject', 'project', 'effect', 'find', 'perform', 'readi', 'relationship', 'social', 'car']",['sociolog'],"['rather', 'color', 'mother', 'skill', 'drop', 'pay', 'job']","['protect', 'central', 'polic', 'report', 'statement', 'soldier', 'power', 'manag', 'choos', 'seven', 'alon', 'rise']","['recogn', 'becom', 'effort', 'near', 'cold', 'reflect', 'blue', 'push', 'republican']",,,,,,
186,187,"['caus', 'qualiti', 'leader', 'similar', 'hour', 'sit', 'kid', 'adult']","['digit', 'market']","['assum', 'star', 'laugh', 'minut', 'treatment', 'meet', 'mean']","['readi', 'parent', 'black', 'less', 'success', 'former']","['prepar', 'perform', 'alway', 'carri', 'teacher']","['along', 'without', 'charg', 'gener', 'el', 'intern', 'much', 'goal', 'sure', 'safe', 'take', 'simpl', 'profession', 'board', 'free', 'back', 'stage', 'pressur', 'popular', 'indic', 'candid', 'major']","['requir', 'car', 'small', 'war', 'howev', 'discus', 'store', 'social', 'chang', 'growth', 'sens', 'prepar', 'still', 'histori', 'memori']","['street', 'near', 'gener', 'edg', 'paper', 'care', 'price', 'languag', 'matter', 'threat', 'shoulder', 'group']","['believ', 'subject', 'edg', 'let', 'trip', 'must', 'stay', 'believ']","['analysi', 'turn', 'realiti', 'claim', 'skill', 'break', 'gun', 'cold', 'societi', 'fear', 'area', 'go', 'present']","['product', 'southern', 'page', 'effort']"
187,188,"['hand', 'spend', 'wish', 'imagin', 'send', 'special', 'dog', 'creat', 'letter', 'natur', 'day']",['entrepreneurship'],"['late', 'toward', 'product']","['movi', 'becom', 'economi', 'anim', 'energi', 'friend', 'draw', 'laugh', 'day', 'wait', 'impact', 'song', 'world', 'member', 'offici', 'method', 'cell', 'mayb', 'simpli', 'someon', 'troubl', 'fund', 'boy', 'imag', 'form', 'nearli', 'singl', 'relat', 'realli', 'togeth', 'popul', 'other']","['week', 'rather', 'sing', 'nice', 'serv', 'centuri', 'base']","['surfac', 'everyon', 'repres', 'might', 'space', 'improv', 'word', 'consum', 'church', 'expert', 'risk', 'sit']","['author', 'store', 'gun']",,,,
188,189,"['secur', 'artist', 'feder', 'goal']","['person', 'financ']","['mother', 'pattern', 'fact', 'situat', 'perform', 'strong', 'manag']","['show', 'pay', 'read', 'pressur', 'pull', 'mother', 'woman', 'write', 'move', 'societi', 'mr', 'futur', 'admit', 'anyon', 'dog', 'bring', 'music']","['identifi', 'face', 'industri', 'miss', 'news', 'short', 'run', 'store', 'music', 'train', 'happi', 'degre', 'per', 'determin', 'everi']","['child', 'appear', 'attent', 'stock', 'would', 'hear', 'across', 'think', 'tree', 'exist', 'consid', 'fast', 'remain', 'past', 'movement', 'beat', 'languag']","['cultur', 'respond', 'peopl', 'west', 'militari', 'well', 'whether', 'note', 'lot']","['east', 'abl']","['best', 'imag', 'option', 'brother', 'think', 'plan', 'pick', 'suggest', 'eight', 'sell', 'individu', 'candid', 'clearli']","['pattern', 'green', 'togeth', 'process', 'offici', 'includ']",
189,190,"['world', 'caus', 'project', 'machin', 'quickli', 'son', 'bank']",['entrepreneurship'],"['exist', 'final', 'brother', 'coupl']","['noth', 'sinc', 'movi', 'discov', 'break', 'year', 'recent', 'feel', 'instead', 'seri', 'troubl', 'form']","['give', 'phone', 'everyon', 'perform', 'difficult', 'focu', 'kitchen', 'democrat', 'ten', 'student']","['seri', 'fli', 'later', 'develop', 'team', 'feder', 'laugh', 'avail', 'elect', 'rich', 'easi', 'heavi', 'research', 'live', 'decid', 'star', 'member', 'intern', 'discus', 'televis']","['bodi', 'abl', 'simpl', 'form', 'rang', 'yet', 'pick', 'behind', 'includ', 'cours', 'effect', 'studi', 'day', 'debat', 'court', 'anyth', 'stage', 'base']","['current', 'whole', 'mayb', 'current', 'enough', 'invest', 'cover', 'american']","['chair', 'mind', 'push', 'challeng', 'defens', 'perform', 'alon', 'congress', 'case', 'front', 'power', 'common', 'task', 'approach']",,
190,191,"['vote', 'skin', 'countri', 'imag', 'week', 'listen', 'nearli', 'articl']","['space', 'explor']","['determin', 'staff', 'hold', 'educ', 'technolog', 'resourc', 'difficult', 'eight', 'concern', 'catch']","['interest', 'scientist', 'save', 'often', 'next', 'foot', 'eye']","['new', 'similar', 'outsid', 'face', 'final', 'reduc', 'success', 'kitchen', 'suffer', 'grow', 'fund', 'night', 'wide', 'war', 'red', 'other']","['polit', 'particip', 'becom', 'top', 'market', 'magazin', 'order', 'less', 'cultur', 'countri', 'sort', 'without', 'hundr', 'rais', 'earli', 'democrat', 'eight', 'quickli', 'amount', 'countri']","['writer', 'ball', 'leg', 'realiz']","['white', 'purpos', 'creat', 'subject', 'beauti', 'fear']","['american', 'morn', 'soldier', 'recogn', 'defens']",,
191,192,"['join', 'staff', 'hospit', 'theori', 'rock', 'natur', 'capit', 'whether', 'coupl', 'reveal', 'husband']",['psycholog'],"['travel', 'seriou', 'role', 'month', 'interest', 'nice', 'pick', 'player', 'similar', 'suddenli', 'realiz', 'find', 'wide', 'lot', 'sport', 'dinner', 'center', 'relationship', 'spend', 'daughter', 'nation', 'movement', 'campaign', 'whether', 'sourc', 'staff', 'break']","['room', 'hotel', 'tell', 'fish', 'sing', 'talk', 'affect', 'messag', 'bill', 'societi', 'someon', 'long', 'dream', 'bodi']","['practic', 'treatment', 'eight', 'administr', 'either', 'employe', 'properti', 'like', 'market', 'readi', 'use', 'per', 'dark', 'arriv', 'design', 'seriou', 'citizen', 'lot']","['structur', 'economi', 'site', 'recent', 'unit', 'receiv', 'color', 'without', 'risk', 'live', 'machin', 'admit', 'never', 'exist', 'last', 'modern']","['suggest', 'three', 'exampl', 'scientist', 'bank', 'democrat', 'sound', 'sever', 'race', 'high', 'debat', 'argu', 'contain', 'red', 'parent']","['instead', 'caus', 'choic', 'money', 'financi', 'other', 'nearli', 'analysi', 'polit', 'manag', 'respond', 'matter', 'foreign', 'other', 'program', 'perform', 'subject', 'live', 'high', 'also', 'question', 'fill']","['total', 'cultur', 'skill', 'chang', 'minut', 'much', 'miss', 'everyon', 'drop', 'even', 'relat', 'occur', 'middl', 'father']","['land', 'intern', 'public', 'data', 'listen', 'hour', 'term', 'american', 'buy']",
192,193,"['amount', 'citi', 'work', 'watch', 'contain', 'region', 'race', 'trip', 'behavior', 'color', 'long', 'board', 'plan']","['digit', 'market']","['week', 'exactli', 'director', 'without']","['intern', 'prove', 'go', 'good', 'rais', 'offic']","['actual', 'natur', 'alway', 'sport', 'confer', 'movement', 'execut']","['direct', 'leave', 'forget', 'store', 'hour', 'along', 'door', 'instead', 'speak', 'former', 'figur', 'sea', 'miss', 'wish', 'record', 'music', 'parti']","['attorney', 'heart', 'fund', 'listen', 'arriv', 'ask', 'sport', 'throw', 'learn', 'bag', 'eight']","['star', 'middl', 'power', 'bit', 'structur', 'newspap', 'let', 'differ', 'never', 'success']",,,
193,194,"['articl', 'fight', 'return', 'tv', 'profession', 'recent', 'capit', 'singl', 'heavi']","['data', 'scienc']","['alreadi', 'congress', 'star', 'big', 'scienc', 'throw', 'reason', 'keep', 'street', 'behavior', 'peac', 'medium', 'take', 'abil', 'box', 'public', 'polit', 'one', 'piec', 'imag']","['tradit', 'east', 'thing', 'peopl', 'product', 'author', 'financi', 'larg', 'across']","['task', 'know', 'religi', 'wide', 'research', 'beyond', 'method', 'common', 'presid', 'suggest', 'among']","['cut', 'data', 'requir', 'account', 'husband', 'action', 'ga']","['research', 'rais', 'south', 'continu', 'impact', 'may', 'note', 'effort', 'pick', 'art', 'move', 'memori', 'region', 'readi', 'news', 'break', 'strong', 'catch', 'someth']","['shoulder', 'teacher', 'hit', 'return', 'condit', 'get', 'seek', 'model', 'new', 'agre', 'concern', 'person']","['need', 'reason', 'suggest', 'candid', 'spend', 'firm', 'capit', 'inde', 'subject', 'son', 'paper', 'polici', 'readi', 'mission', 'treat', 'note', 'right', 'even']","['end', 'system', 'girl', 'chanc', 'wind', 'fight', 'servic', 'suddenli', 'especi', 'cours', 'learn', 'sea', 'score', 'bar', 'fact', 'simpl', 'yeah', 'readi', 'air', 'prevent', 'gun', 'ground', 'attent']",
194,195,"['western', 'congress', 'author', 'show', 'two', 'howev', 'rais', 'eye', 'know', 'develop', 'per', 'meet']","['artifici', 'intellig']","['issu', 'toward', 'subject', 'piec', 'program', 'middl', 'film', 'statement', 'owner', 'meet', 'move']","['bar', 'word', 'differ', 'check', 'compar', 'civil', 'need', 'concern', 'age', 'teach', 'pay', 'stori', 'project', 'life', 'mr', 'collect', 'green', 'spring']","['help', 'team', 'ahead', 'gener', 'song', 'manag', 'beyond', 'other', 'pick', 'war', 'assum', 'histori', 'properti', 'figur', 'interest', 'design', 'elect', 'full', 'goal', 'price', 'cup', 'relationship', 'improv']","['medium', 'throughout', 'wish', 'beauti', 'worri', 'rais', 'cover', 'structur', 'sever', 'peopl', 'mother']","['whether', 'capit', 'happen', 'deep', 'start', 'read', 'movement', 'suffer', 'realiti', 'includ']",,,,
195,196,"['purpos', 'prepar', 'creat', 'relat']",['blockchain'],"['hotel', 'soon', 'senior', 'decis', 'centuri', 'garden', 'educ']","['foot', 'valu', 'stage', 'abl', 'six', 'democrat', 'plant', 'appear', 'fact', 'bad', 'busi', 'suffer', 'grow', 'theori', 'sister', 'teach', 'million', 'posit', 'happen', 'town', 'blue', 'mention', 'girl', 'ever', 'summer', 'girl']","['imagin', 'staff', 'individu', 'carri']","['secur', 'bear', 'reach', 'readi', 'line', 'hair', 'case', 'learn', 'name', 'nation', 'former']","['stage', 'wear', 'west', 'nearli', 'possibl', 'fli', 'readi', 'turn', 'white', 'main', 'page', 'remain', 'institut', 'citizen', 'mr']","['southern', 'reason', 'store', 'letter', 'page', 'thousand', 'event', 'comput', 'gun', 'none', 'agenc', 'cultur', 'back', 'teacher']",,,
196,197,"['sen', 'talk', 'product', 'hundr', 'think']","['data', 'scienc']","['partner', 'financi', 'note', 'presid', 'away']","['consum', 'window', 'produc', 'live', 'offer', 'detail', 'soon', 'includ', 'day', 'pressur']","['signific', 'subject', 'job', 'languag', 'much', 'pick', 'remain', 'young', 'probabl', 'popul', 'air']","['model', 'air', 'group', 'director', 'yet', 'interview', 'interview', 'state']","['interest', 'big', 'common', 'final', 'somebodi', 'wear', 'tend', 'troubl', 'servic', 'insid', 'u', 'report', 'creat', 'truth', 'happen']","['artist', 'natur', 'next', 'agreement', 'treatment', 'soldier', 'soon', 'teach', 'result', 'cup', 'onto', 'candid', 'color', 'north', 'sign', 'offic', 'imag']",,,
197,198,"['pretti', 'mean', 'yeah', 'tonight', 'ahead', 'feel', 'glass', 'televis', 'pictur']","['artifici', 'intellig']","['hit', 'behavior', 'realiti', 'agent', 'seri', 'often', 'simpli', 'notic', 'especi', 'detail', 'discus', 'valu', 'test', 'scientist', 'peopl', 'goal', 'histori', 'top', 'simpli']","['contain', 'becom', 'field', 'govern', 'sport', 'impact', 'soldier', 'organ', 'career', 'side', 'variou', 'take', 'son', 'six']","['campaign', 'later', 'ball', 'page', 'major', 'like', 'imagin', 'nice', 'differ', 'away', 'elect', 'variou', 'surfac', 'attent', 'suddenli', 'invest']","['tv', 'econom', 'sourc', 'fear', 'bring', 'decis', 'field', 'drive', 'rise', 'economi', 'threat', 'particular', 'accept', 'color']","['especi', 'less', 'effect']","['rest', 'strategi', 'whatev', 'employe', 'voic', 'bit', 'born', 'toward', 'south', 'fight', 'section', 'wait', 'born']","['choic', 'wide', 'wait', 'el', 'outsid', 'defens', 'eye', 'thank', 'import', 'lawyer', 'world', 'manag', 'town', 'pattern', 'charg', 'sit', 'amount', 'sometim', 'miss', 'phone', 'person', 'militari', 'sister', 'interest']","['method', 'cultur', 'add', 'specif', 'forward', 'skill', 'top', 'organ', 'page', 'gun', 'enjoy', 'new', 'anyth', 'save', 'go', 'analysi', 'make', 'interest', 'give', 'other', 'confer', 'data', 'skin', 'citi', 'wind', 'right']",
